date,fund,benchmark_return,fund_return,active_return,IWF,IWD,IWO,IWN,TLT,SHY,LQD,EFA,EEM
2021-11-30,MRLIX,-0.016543103209518666,0.001599,0.018142103209518666,0.49509559749968474,0.25042004823733743,0.12368714195719396,0.0,5.542925438663804e-17,0.022475446803967375,0.008148191523946826,0.10017357397786963,0.0
2021-12-31,MRLIX,0.031162757244759413,0.057351,0.026188242755240586,0.5589791892220678,0.255918391711074,0.08738732379315511,2.2713629032251746e-18,1.08726425346943e-17,0.022608894021566055,0.0,0.07510620125213703,6.7943336142424934e-18
2022-01-31,MRLIX,-0.06500050608902176,-0.078646,-0.013645493910978232,0.48549175737531164,0.263637948346343,0.08377762294732707,1.0408340855860843e-17,0.0,0.023746668710928537,0.02653416097162477,0.116811841648465,3.2959746043559335e-17
2022-02-28,MRLIX,-0.027563328469431818,-0.048014,-0.020450671530568183,0.5076868637379182,0.24531394141514973,0.11906815098558311,0.0,6.938893903907228e-18,0.0,0.019611388593684886,0.10831965526766421,0.0
2022-03-31,MRLIX,0.025703663804348582,0.036115,0.010411336195651419,0.4845947138047685,0.22868147627492547,0.10784858220611843,0.0,0.0,0.02776265553249864,0.025924082545376967,0.12518848963631216,0.0
2022-04-29,MRLIX,-0.10023578308009126,-0.072716,0.02751978308009126,0.6484894227241874,0.262834986442437,0.0,7.573218610451158e-19,0.0,6.222608132537398e-18,0.0,0.08867559083337546,5.8546917314217224e-18
2022-05-31,MRLIX,-0.007096930858216185,0.001296,0.008392930858216185,0.6132826223027327,0.27079096221130733,0.0,1.5309200677966875e-17,0.017965462785601106,1.623080766796574e-17,8.220362182743335e-19,0.09796095270035894,0.0
2022-06-30,MRLIX,-0.07783106856052013,-0.074434,0.0033970685605201334,0.5329987057952575,0.24821902049184474,0.04318003828979529,0.0,6.295066404624857e-18,0.04694789232886219,0.017277048252251927,0.11137729484198841,0.0
2022-07-29,MRLIX,0.09250245094290152,0.08951,-0.0029924509429015145,0.5494030702614174,0.2514321219660237,0.026529504327262473,0.0,1.792588608862942e-17,0.050586502258090825,0.011810073130856958,0.11023872805634861,5.319818659662208e-17
2022-08-31,MRLIX,-0.04108490176021367,-0.042362,-0.001277098239786327,0.5412728896322396,0.24703428543135644,0.03330766659070618,0.0,6.670704917106518e-20,0.04649708567768311,0.014981585229178591,0.11690648743883625,7.95081593156037e-18
2022-09-30,MRLIX,-0.09247172778102442,-0.075737,0.016734727781024417,0.5257805514332383,0.24244261273851794,0.0684586340645439,0.0,0.0,0.0024842834473523963,0.02390978392548246,0.13692413439086507,2.1467203290939858e-17
2022-10-31,MRLIX,0.06897352561633532,0.083394,0.014420474383664672,0.5171689525509897,0.24458414744177412,0.06583690608125459,8.984105471888465e-18,5.204170427930421e-18,0.0020354166709480636,0.03009848634763095,0.14027609090740262,0.0
2022-11-30,MRLIX,0.06006020919694277,0.063588,0.0035277908030572347,0.4966491642459152,0.24835576278369603,0.07810993362630031,1.87871209919421e-18,6.938893903907228e-18,2.7025607362088834e-18,0.03161699901623449,0.14526814032785393,0.0
2022-12-30,MRLIX,-0.05640609563731856,-0.041692,0.014714095637318562,0.5037076789163961,0.24903088825362268,0.0751854510685714,0.0,6.938893903907228e-18,0.00044320448432721786,0.030931497457265006,0.14070127981981753,0.0
2023-01-31,MRLIX,0.07649592078574396,0.046544,-0.029951920785743963,0.5030819043268886,0.2480952661012571,0.07331786925751792,2.59240590709947e-17,1.3877787807814457e-17,0.0,0.03346511675662005,0.1420398435577164,0.0
2023-02-28,MRLIX,-0.022596991191193155,-0.020889,0.001707991191193154,0.47318809872557166,0.2583010375822612,0.06508220766188835,3.1524184247883456e-17,0.008622760319968479,0.0,0.059929400175991354,0.13487649553431902,1.0842024482123714e-18
2023-03-31,MRLIX,0.0363361806730035,0.041294,0.004957819326996495,0.46416391168764215,0.24896971380940613,0.06725815051521668,0.0,0.023538996297406568,0.0,0.06952785060340824,0.12654137708692023,9.251858538542972e-18
2023-04-28,MRLIX,0.012502218618249183,0.013219,0.0007167813817508164,0.4949358156205901,0.24596800528765544,0.030660097419304776,4.0532824890464425e-17,0.0,0.058171399013071966,0.050458241285147115,0.11980644137423069,0.0
2023-05-31,MRLIX,0.005990914727807474,-0.001305,-0.007295914727807474,0.4685814039198948,0.23748313884337252,0.05958678772269062,0.0,0.0,0.04838102297956676,0.03520892142625808,0.15075872510821733,0.0
2023-06-30,MRLIX,0.05684581579975684,0.062051,0.005205184200243164,0.5039158836993839,0.258947573276132,0.0,2.259933555384351e-17,8.673617379884035e-19,0.07325645442579061,0.02289942679380116,0.14098066180489238,3.715199447495163e-17
2023-07-31,MRLIX,0.03134076330466508,0.026445,-0.004895763304665079,0.49420570757673205,0.2545567691373081,0.029345980539888163,0.0,0.003225470850838743,0.04938740949099397,0.02404949650171477,0.14522916590252435,0.0
2023-08-31,MRLIX,-0.019259367330271438,-0.016177,0.0030823673302714377,0.48165704188095687,0.2546021008036451,0.022833092120178297,3.0630148179885776e-17,0.005354305389667779,0.048376006378323295,0.028369619121899777,0.15880783430532894,1.6768993601109134e-17
2023-09-29,MRLIX,-0.04595083094442083,-0.042022,0.003928830944420834,0.4705400244268391,0.2656204328493654,0.020597307837985294,0.0,0.018480679184428472,0.030211073865561874,0.03977166096559369,0.15477882087022624,1.4383748821641024e-17
2023-10-31,MRLIX,-0.02491753513769955,-0.000636,0.02428153513769955,0.4571070055424881,0.26225395601802554,0.02729725564091752,1.4402248555793997e-17,0.026797258442939974,0.03075992216791613,0.042440347739706424,0.15334425444800642,4.625929269271485e-18
2023-11-30,MRLIX,0.09153416815461232,0.082061,-0.009473168154612327,0.4928698478637074,0.26958693200047956,0.011826694776534101,0.0,0.0037711959328435947,0.03124012628239206,0.05578827632370086,0.13491692682034234,1.1275702593849246e-17
2023-12-29,MRLIX,0.047659237008409065,0.046539,-0.0011202370084090682,0.46386025092879546,0.2700074489447496,0.010899381245467459,0.0,0.0,0.06346831714632648,0.04461612612394098,0.14714847561071998,9.25185853854297e-18
2024-01-31,MRLIX,0.011646444211055021,0.026667,0.015020555788944978,0.5031818216062746,0.2879162447239457,8.673617379884035e-18,0.0,2.5687467093264495e-18,0.019096451778381734,0.03071997774741323,0.1590855041439849,1.3877787807814457e-17
2024-02-29,MRLIX,0.04910308458671301,0.05549,0.006386915413286988,0.48941542230049584,0.26001259256476567,0.04447602077992851,0.0,0.0,0.022741104356952084,0.03211761575442419,0.15123724424343374,6.938893903907228e-18
2024-03-28,MRLIX,0.029388227218963947,0.026846,-0.0025422272189639487,0.48355727899886936,0.25764746876572003,0.05723448079440802,0.0,6.2040237416599674e-18,0.026068088876046565,0.02385855685762301,0.15163412570733303,1.3877787807814457e-17
2024-04-30,MRLIX,-0.04278346391468475,-0.053922,-0.011138536085315245,0.4621561098275446,0.22097386491592638,0.10397957292402099,6.938893903907228e-18,0.0,0.030565312517490242,0.038851767586804975,0.1434733722282128,1.1564823173178713e-18
2024-05-31,MRLIX,0.049212656938934465,0.020725,-0.028487656938934465,0.4617918429426598,0.2228381863711612,0.1093892168001854,1.214306433183765e-17,3.293578956059939e-18,0.025427971153439866,0.038421431474820744,0.14213135125773302,7.228014483236695e-18
2024-06-28,MRLIX,0.025128743695729438,0.029893,0.004764256304270562,0.45592646778396684,0.23558920347569856,0.08754141322582129,0.0,3.5268287978049953e-19,0.03526897445134726,0.04240862603013598,0.14326531503303008,1.734723475976807e-17
2024-07-31,MRLIX,0.015776318632208193,0.008762,-0.007014318632208192,0.46691561113173596,0.23494026625639147,0.08291039595822496,6.3745223866078e-18,0.0,0.035798535525014934,0.04017439480391829,0.1392607963247144,0.0
2024-08-30,MRLIX,0.019655851210102986,0.013572,-0.006083851210102985,0.4557206604076196,0.21385759942835977,0.10068573591098452,1.5298322458708512e-17,0.0,0.052134651570042476,0.034589971909892235,0.14301138077310147,6.3606527452482924e-18
2024-09-30,MRLIX,0.019484210548880505,0.02196,0.002475789451119495,0.4570424560764773,0.21317633636170358,0.10054545697218617,0.0,1.3877787807814457e-17,0.05359678523969826,0.03418230209195422,0.1414566632579805,0.0
2024-10-31,MRLIX,-0.01437390431742423,-0.005241,0.00913290431742423,0.4447907287261368,0.20788006830139774,0.09174632302720034,3.756381667058072e-17,0.0,0.07159823954469399,0.0444224348220201,0.13956220557855112,2.8912057932946782e-18
2024-11-29,MRLIX,0.053414835412884006,0.091675,0.038260164587116,0.429999262374681,0.20320286999183612,0.09182122323980493,0.0,0.0,0.08811486959235455,0.05305945774817203,0.1338023170531514,2.3129649103626098e-18
2024-12-31,MRLIX,-0.03822525079908549,-0.034984,0.0032412507990854864,0.2865182978607552,0.17585163577839322,0.17252132013166394,0.10886308809039091,0.0,0.07341240301525276,0.07084947299047745,0.11015143542797858,0.0018323467050879137
2025-01-31,MRLIX,0.026460292646266564,0.051152,0.02469170735373344,0.2915070902941375,0.1640239845625506,0.18012439114012108,0.10310517272230306,0.006246835355850459,0.07861443960971871,0.07485315328846291,0.10152493302685567,0.0
